eventId,familyId,userId,challengeId,category,mode,durationType,progressType,deviceType,eventDate,day_index,weekday,notificationTime,completionTime,completed,personalPoints,familyPoints,energyKwh
evt_00188,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,92,1,06:57:00,08:15:00,1,4,12,0.0
evt_00189,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,2,6,08:00:00,08:30:00,1,5,10,0.0
evt_00190,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,152,5,08:10:00,08:45:00,1,5,10,0.0
evt_00191,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,62,6,08:15:00,08:45:00,1,3,6,0.0
evt_00192,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-10-03,152,5,08:15:00,08:45:00,1,5,10,0.0
evt_00193,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-10-03,152,5,08:15:00,08:45:00,1,4,8,0.0
evt_00194,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-10-03,152,5,08:45:00,09:15:00,1,5,10,0.0
evt_00195,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,152,5,09:00:00,09:30:00,1,3,3,0.0
evt_00196,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,2,3,09:00:00,09:30:00,1,3,3,0.0
evt_00197,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,62,6,09:00:00,09:30:00,1,7,14,0.0
evt_00198,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,09:00:00,09:30:00,1,7,7,0.0
evt_00199,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-03,2,5,09:10:00,09:30:00,1,7,7,0.0
evt_00200,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,2,3,09:15:00,09:45:00,1,3,6,0.0
evt_00201,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,152,5,09:15:00,09:45:00,1,5,10,0.0
evt_00202,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,09:15:00,09:45:00,1,4,8,0.0
evt_00203,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,09:15:00,09:45:00,1,7,7,0.0
evt_00204,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,09:15:00,09:45:00,1,3,9,0.0
evt_00205,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,62,4,09:15:00,09:45:00,1,3,5,0.0
evt_00206,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,0,5,09:15:00,09:45:00,1,5,10,0.0
evt_00207,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,2,3,09:15:00,09:45:00,1,7,14,0.0
evt_00208,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,09:15:00,09:45:00,1,7,14,0.0
evt_00209,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,5,09:15:00,09:45:00,1,4,8,0.0
evt_00210,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-10-03,152,5,09:15:00,09:45:00,1,5,10,0.0
evt_00211,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,62,6,09:15:00,09:45:00,1,3,5,0.0
evt_00212,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,3,09:30:00,10:00:00,1,7,14,0.0
evt_00213,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,09:45:00,10:46:00,1,2,6,0.0
evt_00214,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,152,5,10:00:00,10:30:00,1,3,6,0.0
evt_00215,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,2,5,10:00:00,10:30:00,1,4,8,0.0
evt_00216,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,152,5,10:00:00,10:30:00,1,7,15,0.0
evt_00217,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,3,10:00:00,10:30:00,1,7,7,0.0
evt_00218,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,3,10:00:00,10:30:00,1,3,3,0.0
evt_00219,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-03,2,5,10:00:00,10:30:00,1,6,6,0.0
evt_00220,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-10-03,152,5,10:00:00,10:30:00,1,5,10,0.0
evt_00221,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,3,10:00:00,10:30:00,1,6,8,0.0
evt_00222,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-03,32,4,10:12:00,,0,2,4,0.0
evt_00223,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,10:15:00,10:45:00,1,7,14,0.0
evt_00224,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,151,5,10:15:00,10:45:00,1,5,10,0.0
evt_00225,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,10:15:00,10:45:00,1,4,8,0.0
evt_00226,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,10:15:00,10:45:00,1,7,14,0.0
evt_00227,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-10-03,152,5,10:15:00,10:45:00,1,5,10,0.0
evt_00228,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,10:15:00,10:45:00,1,7,14,0.0
evt_00229,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,62,6,10:15:00,10:45:00,1,7,7,0.0
evt_00230,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,152,5,10:15:00,10:45:00,1,6,12,0.0
evt_00231,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,10:15:00,10:45:00,1,3,5,0.0
evt_00232,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,10:15:00,10:45:00,1,3,3,0.0
evt_00233,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,2,3,10:15:00,10:45:00,1,7,14,0.0
evt_00234,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-03,62,6,10:15:00,10:45:00,1,7,14,0.0
evt_00235,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,62,6,10:15:00,10:45:00,1,7,7,0.0
evt_00236,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,152,6,10:15:00,10:45:00,1,4,4,0.0
evt_00237,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,152,6,10:15:00,10:45:00,1,3,3,0.0
evt_00238,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,10:15:00,10:45:00,1,7,14,0.0
evt_00239,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,10:15:00,10:50:00,1,7,7,0.0
evt_00240,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,5,10:30:00,11:00:00,1,4,4,0.0
evt_00241,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,2,5,10:30:00,11:00:00,1,4,8,0.0
evt_00242,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,3,10:30:00,11:00:00,1,3,6,0.0
evt_00243,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,5,10:30:00,11:00:00,1,4,8,0.0
evt_00244,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,2,3,10:30:00,11:00:00,1,4,4,0.0
evt_00245,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-03,2,5,10:30:00,11:00:00,1,3,3,0.0
evt_00246,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,2,5,10:30:00,11:00:00,1,6,12,0.0
evt_00247,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-03,2,5,10:30:00,11:00:00,1,4,8,0.0
evt_00248,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,62,3,10:30:00,11:00:00,1,4,8,0.0
evt_00249,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,3,11:00:00,11:15:00,1,4,4,0.0
evt_00250,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,62,6,11:00:00,11:45:00,1,3,5,0.0
evt_00251,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,2,5,11:00:00,11:30:00,1,4,4,0.0
evt_00252,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,11:00:00,11:30:00,1,6,6,0.0
evt_00253,fam_2,user_6,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,1,4,11:00:00,11:45:00,1,3,6,0.0
evt_00254,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,2,5,11:00:00,11:30:00,1,4,8,0.0
evt_00255,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,152,5,11:15:00,11:45:00,1,3,5,0.0
evt_00256,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,11:15:00,11:45:00,1,4,8,0.0
evt_00257,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,152,6,11:15:00,11:45:00,1,7,14,0.0
evt_00258,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,11:30:00,12:00:00,1,7,14,0.0
evt_00259,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-03,2,5,11:30:00,12:00:00,1,6,12,0.0
evt_00260,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,152,5,11:30:00,12:00:00,1,5,10,0.0
evt_00261,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,152,6,12:00:00,12:20:00,1,6,12,0.0
evt_00262,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-03,2,5,12:00:00,12:30:00,1,6,12,0.0
evt_00263,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,12:00:00,12:45:00,1,6,12,0.0
evt_00264,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,2,5,12:00:00,12:30:00,1,4,8,0.0
evt_00265,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,2,6,12:00:00,12:30:00,1,4,8,0.0
evt_00266,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,12:00:00,12:30:00,1,4,8,0.0
evt_00267,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,3,12:15:00,12:45:00,1,4,8,0.0
evt_00268,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,3,12:15:00,12:45:00,1,7,14,0.0
evt_00269,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,12:15:00,12:45:00,1,3,5,0.0
evt_00270,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,12:15:00,12:45:00,1,4,8,0.0
evt_00271,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,12:15:00,12:45:00,1,4,8,0.0
evt_00272,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,12:15:00,12:45:00,1,3,3,0.0
evt_00273,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,5,12:15:00,12:45:00,1,6,12,0.0
evt_00274,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,3,12:15:00,12:45:00,1,7,14,0.0
evt_00275,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,12:15:00,12:45:00,1,7,14,0.0
evt_00276,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,3,12:15:00,12:45:00,1,4,8,0.0
evt_00277,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,12:15:00,12:45:00,1,7,7,0.0
evt_00278,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,6,12:30:00,12:45:00,1,4,4,0.0
evt_00279,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,12:30:00,13:00:00,1,3,6,0.0
evt_00280,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,12:30:00,12:45:00,1,4,8,0.0
evt_00281,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,152,5,12:30:00,12:50:00,1,7,14,0.0
evt_00282,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,12:30:00,12:50:00,1,3,6,0.0
evt_00283,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,92,1,13:52:00,14:46:00,1,8,16,0.0
evt_00284,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,152,5,14:00:00,14:45:00,1,7,14,0.0
evt_00285,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,152,5,14:00:00,14:30:00,1,3,3,0.0
evt_00286,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,14:00:00,14:30:00,1,7,12,0.0
evt_00287,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,2,5,14:00:00,14:30:00,1,3,3,0.0
evt_00288,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-03,2,5,14:00:00,14:30:00,1,4,8,0.0
evt_00289,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,152,5,14:00:00,14:30:00,1,5,10,0.0
evt_00290,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,152,6,14:00:00,14:30:00,1,7,14,0.0
evt_00291,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,152,5,14:12:00,14:45:00,1,5,10,0.0
evt_00292,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,14:15:00,14:45:00,1,3,3,0.0
evt_00293,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,14:15:00,14:45:00,1,7,14,0.0
evt_00294,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,14:20:00,14:50:00,1,6,12,0.0
evt_00295,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,2,2,14:20:00,14:50:00,1,6,12,0.0
evt_00296,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,62,6,14:20:00,14:50:00,1,6,12,0.0
evt_00297,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,14:30:00,15:00:00,1,6,6,0.0
evt_00298,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,152,5,14:30:00,15:00:00,1,3,5,0.0
evt_00299,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,62,6,14:30:00,15:00:00,1,4,8,0.0
evt_00300,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,14:30:00,15:00:00,1,7,14,0.0
evt_00301,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,62,6,14:30:00,15:00:00,1,7,14,0.0
evt_00302,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-03,2,5,14:30:00,15:00:00,1,6,12,0.0
evt_00303,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-03,122,3,14:38:00,,0,2,2,0.0
evt_00304,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,152,5,15:00:00,15:30:00,1,5,10,0.0
evt_00305,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,122,3,15:12:00,,0,8,16,0.0
evt_00306,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,32,4,15:27:00,15:53:00,1,2,6,0.0
evt_00307,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,2,2,15:31:00,17:17:00,1,4,8,0.0
evt_00308,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,2,2,15:34:00,16:11:00,1,8,16,0.0
evt_00309,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-03,152,5,16:00:00,16:30:00,1,5,10,0.0
evt_00310,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-03,62,6,18:20:00,20:12:00,1,4,8,0.0
evt_00311,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-03,152,5,21:11:00,21:50:00,1,6,12,0.0
evt_00312,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-03,152,5,21:15:00,22:10:00,1,2,2,0.0
evt_00313,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,3,4,08:00:00,08:30:00,1,4,8,0.0
evt_00314,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,08:30:00,09:00:00,1,3,5,0.0
evt_00315,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,08:30:00,09:00:00,1,7,7,0.0
evt_00316,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,09:00:00,09:30:00,1,4,4,0.0
evt_00317,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,09:00:00,09:30:00,1,6,12,0.0
evt_00318,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,09:00:00,09:30:00,1,4,8,0.0
evt_00319,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-04,153,6,09:00:00,09:15:00,1,3,6,0.0
evt_00320,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,123,6,09:30:00,10:00:00,1,4,8,0.0
evt_00321,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,63,0,09:30:00,10:00:00,1,2,4,0.0
evt_00322,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,09:30:00,09:50:00,1,6,12,0.0
evt_00323,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,3,6,09:30:00,10:00:00,1,5,10,0.0
evt_00324,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-04,63,0,10:00:00,11:08:00,1,8,16,0.0
evt_00325,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,3,4,10:00:00,10:30:00,1,3,6,0.0
evt_00326,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,3,0,10:00:00,10:15:00,1,6,6,0.0
evt_00327,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-04,153,6,10:00:00,10:20:00,1,7,7,0.0
evt_00328,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-04,63,0,10:00:00,10:30:00,1,6,12,0.0
evt_00329,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,3,4,10:00:00,10:30:00,1,4,8,0.0
evt_00330,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,153,6,10:00:00,10:30:00,1,4,8,0.0
evt_00331,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,3,4,10:00:00,10:20:00,1,7,7,0.0
evt_00332,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-04,63,0,10:00:00,10:30:00,1,7,12,0.0
evt_00333,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-04,63,0,10:00:00,10:30:00,1,4,8,0.0
evt_00334,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,10:15:00,10:45:00,1,4,4,0.0
evt_00335,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,153,6,10:27:00,11:18:00,1,2,4,0.0
evt_00336,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,63,0,10:30:00,11:00:00,1,6,12,0.0
evt_00337,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,63,0,10:30:00,11:00:00,1,3,3,0.0
evt_00338,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,10:30:00,11:00:00,1,4,8,0.0
evt_00339,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-04,63,0,10:30:00,11:00:00,1,6,6,0.0
evt_00340,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-04,153,6,10:30:00,10:50:00,1,6,12,0.0
evt_00341,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,3,4,11:00:00,11:30:00,1,3,6,0.0
evt_00342,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-04,3,6,11:00:00,11:30:00,1,6,12,0.0
evt_00343,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-04,3,6,11:00:00,11:30:00,1,6,6,0.0
evt_00344,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,5,1,11:00:00,11:30:00,1,4,8,0.0
evt_00345,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,3,4,11:00:00,11:30:00,1,4,8,0.0
evt_00346,fam_1,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-04,63,0,11:00:00,11:30:00,1,4,8,0.0
evt_00347,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-04,3,6,11:00:00,11:30:00,1,5,10,0.0
evt_00348,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-04,3,6,11:00:00,11:30:00,1,4,4,0.0
evt_00349,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-04,3,6,11:00:00,11:30:00,1,3,6,0.0
evt_00350,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,153,6,11:15:00,11:45:00,1,7,7,0.0
evt_00351,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,3,4,11:15:00,11:45:00,1,3,3,0.0
evt_00352,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,153,0,11:15:00,11:45:00,1,3,6,0.0
evt_00353,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,11:20:00,11:50:00,1,6,12,0.0
evt_00354,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,153,6,11:20:00,11:50:00,1,4,8,0.0
evt_00355,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,11:20:00,11:50:00,1,4,8,0.0
evt_00356,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-04,153,0,11:20:00,11:50:00,1,6,6,0.0
evt_00357,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,11:30:00,12:00:00,1,4,8,0.0
evt_00358,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-04,63,0,11:30:00,12:00:00,1,8,16,0.0
evt_00359,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,11:30:00,12:00:00,1,7,7,0.0
evt_00360,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,11:30:00,12:00:00,1,4,8,0.0
evt_00361,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,11:30:00,12:00:00,1,3,6,0.0
evt_00362,fam_1,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-04,33,5,11:37:00,12:11:00,1,8,16,0.0
evt_00363,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-04,3,6,11:45:00,12:15:00,1,6,6,0.0
evt_00364,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-04,3,6,11:45:00,12:15:00,1,6,12,0.0
evt_00365,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-04,3,6,11:45:00,12:15:00,1,4,4,0.0
evt_00366,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,3,4,12:00:00,12:30:00,1,6,6,0.0
evt_00367,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-04,3,6,12:00:00,12:30:00,1,4,4,0.0
evt_00368,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,12:00:00,12:30:00,1,4,8,0.0
evt_00369,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,12:00:00,12:30:00,1,4,8,0.0
evt_00370,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-04,63,0,12:00:00,12:30:00,1,3,6,0.0
